Ver. 1.0					
double	double	double	double	double	double #
223	222	224	225	372	223
223	222	224	225	364	223
223	222	224	226	342	222
223	223	224	226	339	224
223	222	224	226	337	223
222	222	224	226	324	222
223	222	224	226	322	222
224	223	224	226	323	225
223	222	224	226	315	223
222	223	224	226	313	223
223	222	224	226	293	224
222	222	224	226	280	223
223	222	224	226	283	223
223	223	224	226	284	223
222	223	224	226	289	223
222	223	224	226	292	223
223	223	224	226	292	223
223	223	224	226	294	224
223	223	224	226	292	223
223	222	224	226	289	223
223	223	224	226	294	223
223	223	224	226	298	223
223	223	224	226	297	222
224	223	224	226	299	223
224	222	224	226	312	222
223	224	224	226	284	223
224	223	224	226	275	223
224	223	224	226	318	223
223	222	224	226	333	223
224	222	224	226	288	224
223	223	224	226	285	224
224	224	224	226	283	223
224	223	224	226	263	223
224	223	224	226	246	223
224	223	224	226	233	223
225	223	224	226	225	224
223	223	224	226	225	224
224	223	224	226	224	223
224	223	224	226	225	224
224	223	224	226	228	223
223	223	224	226	228	223
224	223	224	226	229	223
224	223	224	226	233	223
224	223	224	226	241	224
224	223	224	226	243	224
224	223	224	226	244	223
223	223	224	225	249	223
224	223	224	226	244	223
224	223	224	226	243	224
223	223	224	226	243	224
224	223	224	226	240	223
223	223	224	226	235	223
223	223	224	226	225	223
224	222	224	226	232	223
224	223	224	226	233	300
223	223	224	226	224	304
224	223	224	226	224	291
224	223	224	226	224	294
224	223	224	226	224	295
224	223	224	226	224	293
225	223	224	225	224	320
224	222	224	226	224	335
224	222	224	226	224	337
224	222	224	226	224	351
224	222	224	226	223	357
224	222	224	226	224	365
224	223	224	226	224	376
224	222	224	225	223	393
224	222	224	225	224	389
224	222	223	225	224	390
223	222	224	226	224	380
223	222	224	225	225	368
224	222	224	226	224	370
224	222	224	225	224	355
224	222	224	225	224	351
224	222	224	225	224	351
223	222	224	225	224	352
224	222	224	226	224	341
225	222	224	226	225	348
224	223	224	225	224	352
224	222	224	226	223	359
224	223	224	226	224	355
224	222	224	225	224	348
224	222	224	226	224	349
223	222	224	226	224	347
224	222	224	225	224	332
224	222	224	226	224	323
224	222	224	225	224	320
224	222	224	225	224	311
224	222	224	226	224	315
223	223	224	226	224	313
223	223	224	226	224	302
223	223	224	226	224	292
223	223	224	226	224	262
222	223	224	226	225	249
222	223	224	226	224	254
223	223	224	226	224	247
223	223	224	226	224	287
223	222	224	226	224	295
223	223	224	226	224	299
223	222	224	226	224	280
223	222	224	226	225	259
223	223	224	226	224	270
222	223	224	226	224	271
223	222	224	226	225	277
224	223	224	226	224	278
223	223	224	225	224	275
223	223	224	226	224	279
224	223	224	226	224	283
223	223	224	226	224	276
223	223	224	226	224	285
223	223	224	225	224	282
223	222	224	226	224	279
223	223	224	226	224	290
224	223	224	226	224	293
224	223	224	225	224	279
224	223	224	226	224	300
224	222	224	226	224	315
224	222	224	226	224	313
223	223	224	226	224	309
224	222	224	226	224	318
224	222	224	226	224	312
224	223	224	226	224	292
224	223	224	226	224	285
224	223	224	226	224	285
223	223	224	226	225	283
224	222	224	226	224	310
224	222	224	226	224	317
224	223	224	226	224	312
223	223	224	226	224	300
224	223	224	226	224	285
223	222	224	226	224	282
224	223	224	226	224	278
224	223	224	226	224	284
223	223	224	226	224	261
223	223	224	226	224	269
223	223	224	226	224	250
223	222	224	226	224	259
223	223	224	227	226	233
222	223	224	226	225	232
223	223	224	226	224	225
223	223	224	226	224	234
224	223	224	226	225	224
223	222	224	226	224	229
223	222	224	226	225	242
223	222	224	226	224	291
223	223	224	226	225	333
223	222	224	226	224	336
223	222	224	226	224	334
224	222	224	226	224	308
223	222	224	226	224	315
223	222	224	226	225	305
223	222	224	225	224	323
224	222	224	226	224	343
224	222	224	226	224	345
224	222	224	225	224	355
224	222	224	225	223	359
223	222	224	226	224	349
224	222	224	226	224	355
223	222	224	226	224	327
223	222	224	226	224	319
223	222	224	226	224	332
224	222	224	226	223	341
224	222	224	226	224	344
224	222	224	226	224	348
224	222	224	225	224	360
224	222	224	225	224	371
224	223	224	225	224	369
224	222	224	226	223	368
223	223	224	225	224	371
223	223	224	225	224	371
223	222	223	225	224	397
223	222	223	225	224	406
222	222	223	225	223	427
224	222	223	225	223	426
223	222	223	225	223	426
224	222	223	225	224	424
223	222	223	225	224	410
223	222	224	225	224	416
223	222	223	225	224	407
224	224	223	225	223	416
224	222	223	225	223	419
223	222	223	225	224	413
223	222	223	225	224	402
223	222	224	225	224	382
223	222	224	225	224	370
224	222	224	225	224	362
223	222	223	226	224	367
223	222	224	225	224	372
223	222	223	225	224	375
223	222	224	225	224	361
223	222	224	225	223	358
225	222	224	226	224	359
223	223	223	226	224	368
224	222	224	226	224	372
224	222	224	225	224	397
224	222	224	225	223	409
224	222	223	225	223	427
224	222	224	225	224	404
224	222	225	226	224	375
224	222	224	226	224	366
224	222	224	226	224	359
224	222	224	225	223	397
224	222	223	225	224	416
224	222	223	225	224	419
225	222	223	225	224	424
224	222	223	225	223	422
224	222	223	225	224	414
223	222	224	225	223	429
223	222	223	225	223	436
223	222	223	225	223	447
224	222	223	225	223	440
224	222	223	225	223	432
223	222	223	225	223	428
223	221	223	225	223	420
223	222	223	225	224	437
223	222	223	225	224	411
223	222	224	225	223	404
223	222	223	225	224	395
224	222	224	226	224	369
224	222	224	226	224	357
224	222	224	226	224	341
223	222	224	226	224	316
224	223	224	226	224	312
224	222	224	226	225	304
224	223	224	226	224	302
223	222	224	226	224	313
224	222	224	226	224	310
224	223	224	226	224	321
224	222	224	225	224	330
224	222	224	226	224	330
224	222	224	226	224	342
224	222	224	225	224	341
224	222	224	226	224	344
224	222	224	226	224	318
224	223	224	226	224	301
223	223	224	226	224	285
224	223	224	227	225	256
224	222	224	226	225	232
223	222	224	226	225	242
223	223	224	226	225	226
223	223	224	226	225	224
223	223	224	226	225	223
224	223	224	226	225	223
223	224	224	226	225	223
223	223	224	226	225	224
223	223	224	226	224	224
222	223	224	226	225	223
223	223	224	226	225	223
224	223	224	226	225	224
223	222	224	226	225	223
224	223	224	226	225	223
224	223	224	226	224	223
224	223	224	226	225	223
224	223	224	226	225	223
225	223	224	226	225	223
223	223	224	226	225	223
224	222	224	226	225	224
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
225	223	224	226	224	223
223	222	224	226	225	224
224	223	224	226	225	223
224	224	224	226	225	224
224	223	224	226	224	223
223	223	224	226	225	223
223	223	224	226	225	224
223	223	224	226	225	223
223	223	224	226	225	223
223	224	224	226	225	224
223	223	224	226	225	223
222	223	224	226	225	223
222	223	224	226	225	224
222	223	224	226	224	223
222	224	224	226	225	223
223	223	224	226	225	223
223	223	224	226	225	223
223	223	224	226	224	224
223	223	224	226	225	223
223	223	224	226	224	224
223	223	224	226	225	223
223	223	224	226	225	223
223	223	224	226	225	224
223	223	224	226	225	223
224	223	224	226	225	224
224	223	224	227	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
223	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
223	223	224	226	224	224
223	223	224	225	225	223
223	223	224	226	224	223
223	223	224	226	224	223
224	223	224	226	225	224
224	223	224	226	225	224
223	223	224	226	225	224
223	223	224	226	224	223
223	223	224	226	225	224
223	222	224	226	225	223
224	223	224	226	225	223
225	223	224	226	225	223
223	223	224	226	224	224
223	223	224	226	224	312
224	222	224	226	224	368
224	222	224	225	224	414
224	222	223	225	223	430
224	222	223	225	223	428
224	222	223	225	223	433
224	222	223	225	236	439
224	222	223	225	271	426
224	222	224	225	281	372
224	222	223	225	295	382
223	222	223	225	317	365
223	222	223	225	333	326
224	222	223	225	355	315
224	222	223	225	372	321
223	221	223	225	392	333
223	221	223	224	411	368
223	221	223	225	423	369
223	221	222	225	436	361
223	221	222	224	452	343
223	221	222	224	454	317
223	221	222	224	476	306
224	221	222	225	459	269
223	222	223	225	501	222
223	221	223	224	507	222
224	222	223	225	512	222
224	222	223	225	519	222
224	221	223	225	494	222
224	221	223	225	480	221
223	221	223	225	475	221
224	221	223	225	491	222
223	221	223	225	502	222
224	221	223	224	505	221
224	221	223	225	494	222
223	222	223	225	478	221
223	221	223	225	434	222
223	222	223	225	395	223
223	222	224	226	356	223
223	222	224	226	334	222
223	223	224	226	314	223
223	223	224	226	274	223
223	223	224	226	269	223
223	222	224	226	245	223
223	223	224	226	236	223
222	223	224	226	246	223
223	223	224	226	252	223
222	223	224	226	261	223
223	223	224	226	286	223
223	222	224	226	281	223
223	223	224	226	306	223
223	223	224	226	291	223
223	223	224	226	298	223
223	223	224	226	291	223
223	223	224	225	283	223
223	222	224	226	303	223
223	223	224	226	277	223
223	223	224	226	239	223
223	223	224	226	237	223
223	223	224	226	231	223
223	223	224	226	247	224
223	223	224	226	279	223
223	222	224	226	298	223
223	222	224	226	324	223
223	222	224	226	323	223
223	223	224	225	352	223
223	222	224	226	368	223
223	222	224	225	379	223
223	222	224	226	374	222
223	222	224	225	386	222
223	223	223	225	386	222
223	222	224	225	385	222
223	222	224	225	380	222
223	222	224	225	361	223
223	223	224	226	325	223
224	222	224	226	328	223
223	222	224	226	310	223
223	223	224	226	327	222
224	222	224	226	323	223
223	222	224	226	323	223
224	222	224	225	340	223
224	222	224	226	344	223
224	222	223	226	333	223
224	223	224	226	320	223
224	223	224	226	310	223
223	222	224	226	306	223
223	222	224	226	302	223
224	223	224	226	291	223
224	222	224	226	288	223
224	223	224	226	295	223
224	223	224	226	288	223
224	223	224	226	302	222
224	223	224	226	310	223
224	222	224	226	289	224
224	222	224	226	291	223
224	224	224	226	288	223
223	223	224	226	291	224
224	223	224	226	295	223
224	222	224	226	307	223
223	222	224	226	317	223
223	223	224	226	335	223
223	222	224	225	360	223
223	222	224	225	361	223
224	222	224	226	359	222
223	222	224	226	345	223
223	222	224	226	344	223
223	222	224	226	352	223
223	223	224	226	363	223
223	222	223	225	385	222
223	222	224	225	400	223
223	222	223	225	391	223
223	222	224	225	372	222
223	222	224	225	370	223
223	223	224	225	364	223
223	222	224	225	353	223
223	222	224	226	358	222
223	222	224	226	350	223
223	222	224	226	333	223
223	222	224	226	313	223
223	222	224	225	313	223
223	222	224	225	302	223
222	223	224	226	291	223
224	223	224	226	278	223
223	223	224	226	289	223
222	222	224	226	289	223
223	223	224	226	291	223
223	223	224	225	278	223
223	223	224	226	268	223
222	223	224	226	261	224
224	223	224	226	248	223
224	223	224	226	247	224
223	223	224	226	252	223
223	223	224	226	250	223
223	223	224	226	244	224
223	223	224	227	246	223
223	223	224	226	240	224
223	222	224	226	241	223
223	223	224	226	258	223
224	223	224	226	254	223
223	223	224	226	271	223
223	223	224	226	266	225
224	222	224	226	260	224
223	223	224	226	265	223
223	223	224	226	246	224
224	223	224	226	243	223
224	223	224	226	237	223
224	223	224	226	272	224
224	223	224	226	303	223
224	223	224	226	308	223
224	223	224	226	299	222
224	223	224	226	293	223
224	223	224	226	295	223
224	223	224	226	305	223
224	222	224	226	313	223
223	223	224	226	320	223
224	223	224	226	334	223
224	222	224	226	335	223
224	222	224	226	337	223
224	222	224	226	331	222
223	222	224	225	328	223
224	222	224	226	334	223
224	222	224	226	324	223
224	222	224	225	337	223
224	222	224	226	333	223
224	222	224	226	334	224
225	222	224	226	321	223
223	222	224	226	333	223
224	222	224	226	338	223
224	223	224	226	330	223
224	223	224	226	351	223
224	222	224	226	340	223
225	222	224	226	340	223
223	222	224	226	341	223
224	223	224	226	301	223
224	223	224	226	304	223
224	223	224	226	272	223
224	223	224	226	252	223
224	223	224	226	252	224
224	222	224	226	259	223
224	223	224	226	272	223
224	223	224	226	281	223
224	223	224	226	303	222
224	222	224	226	308	222
224	223	224	225	312	223
224	223	224	226	267	223
224	223	224	226	240	224
223	223	224	226	244	223
223	223	224	226	245	223
224	223	224	226	248	223
224	222	224	226	250	223
224	223	224	226	246	223
224	222	224	226	243	223
224	223	224	226	239	223
223	223	224	226	232	223
223	223	224	226	235	224
223	223	224	226	236	224
223	223	224	226	240	223
223	223	224	226	239	223
223	223	224	226	240	224
223	223	224	226	238	223
224	223	224	226	233	223
224	223	224	226	228	223
223	223	224	226	227	223
223	223	224	226	226	224
223	223	224	226	226	223
223	223	224	226	225	223
224	222	224	226	243	224
224	223	224	226	266	223
224	223	224	226	264	223
223	223	224	226	287	223
223	223	224	226	300	223
223	222	224	225	317	223
224	222	224	225	340	223
224	222	224	226	330	223
223	222	224	226	329	223
223	222	224	226	331	223
223	222	224	226	346	223
223	223	224	225	350	223
223	222	224	225	344	222
224	222	224	226	331	223
224	223	224	225	322	224
223	222	224	226	317	223
224	222	224	226	306	223
224	223	224	226	297	223
224	223	224	226	311	223
223	223	224	226	294	223
224	223	224	226	256	224
224	223	224	226	246	224
224	222	224	226	247	224
223	223	224	226	253	223
223	223	223	226	255	223
223	223	224	226	256	223
223	223	224	226	249	224
224	223	224	226	253	224
224	223	224	226	268	224
223	223	224	226	265	223
223	223	224	226	241	223
224	223	224	226	265	223
224	222	224	226	254	223
224	223	224	226	255	223
224	223	224	226	245	223
224	223	224	226	242	223
224	223	224	226	262	223
224	223	224	226	252	223
224	223	224	226	256	223
224	222	224	226	267	223
224	223	224	226	264	224
224	223	224	226	256	223
224	223	224	226	256	223
224	223	224	226	267	223
224	222	224	226	277	223
224	223	224	227	277	223
224	223	224	226	262	224
224	223	224	226	275	223
224	223	224	226	295	222
224	223	224	226	290	223
224	223	224	226	293	223
224	222	224	226	314	223
224	222	224	226	309	223
223	222	224	226	298	223
224	223	224	226	264	224
224	223	224	226	253	224
224	223	224	226	254	223
223	223	224	226	244	223
224	223	224	226	248	223
224	223	224	226	249	223
223	223	224	226	245	223
224	223	224	226	242	223
225	222	224	226	233	223
223	223	224	226	235	223
224	223	224	226	225	223
224	223	224	226	225	223
223	223	224	226	227	223
224	223	224	226	227	224
225	223	224	226	225	224
224	223	224	226	225	223
224	224	224	226	225	224
224	223	224	226	226	223
223	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	224	223
224	223	224	226	224	224
224	223	224	225	225	223
223	223	224	226	225	223
223	223	224	226	224	223
223	223	224	226	225	224
223	223	224	226	232	224
223	223	224	226	245	224
223	223	224	226	294	223
223	223	224	226	297	223
223	222	224	226	310	223
223	222	224	226	333	223
223	222	224	226	330	223
224	222	224	226	351	222
223	222	224	225	376	223
223	222	224	226	341	223
223	222	224	226	327	223
223	223	224	226	313	222
224	222	224	226	316	223
223	223	224	226	309	222
223	222	224	226	311	223
223	223	224	226	284	223
223	223	224	226	288	223
224	223	224	226	286	223
223	223	224	225	274	223
223	223	224	226	262	224
223	223	224	226	253	224
223	223	224	226	234	223
223	223	224	226	229	222
224	223	224	226	233	223
223	223	224	226	226	224
223	223	224	227	225	223
223	223	224	226	225	224
223	223	224	226	232	223
223	223	224	226	234	223
223	223	224	226	233	223
224	222	224	226	239	223
223	223	224	225	240	223
223	222	224	226	239	224
223	223	224	226	243	224
223	223	224	226	242	223
223	223	224	226	246	223
223	222	224	226	242	223
223	223	224	226	234	224
223	222	224	226	225	223
224	223	224	226	227	224
223	223	224	226	232	223
223	223	224	226	234	223
223	222	224	226	229	224
223	223	224	226	224	223
223	222	224	226	225	223
223	223	224	226	224	224
223	223	224	226	224	223
223	223	224	226	225	223
223	222	224	226	225	223
223	224	224	226	224	223
223	223	224	226	231	223
223	223	224	226	227	223
223	223	224	226	228	224
223	223	224	226	230	223
223	223	224	226	230	223
223	222	224	226	232	224
223	223	224	226	230	223
223	222	224	226	235	223
223	223	224	226	241	224
223	223	224	226	246	223
223	223	224	226	245	224
223	222	224	226	243	224
223	222	224	226	233	223
222	223	224	226	242	223
223	224	224	226	230	223
223	223	224	226	249	224
223	223	224	226	225	224
223	223	224	226	245	223
223	222	224	226	233	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	224	224
223	223	224	226	225	223
223	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	224	223
223	223	224	226	225	224
224	223	224	226	224	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
223	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
225	223	224	226	230	223
223	223	224	226	255	224
224	222	224	226	260	223
224	223	224	226	264	223
224	223	224	226	275	223
224	223	224	226	252	224
224	222	224	226	320	224
224	223	224	227	251	223
224	222	224	226	255	223
224	223	224	226	250	225
224	223	224	226	244	223
224	223	224	226	245	223
224	223	224	226	245	223
224	223	224	226	254	223
224	223	224	226	265	223
224	223	224	226	291	223
224	222	224	226	308	223
224	223	224	226	299	223
225	222	224	225	304	223
224	223	224	226	302	223
224	222	224	226	301	223
224	222	224	226	301	223
224	222	224	226	305	223
224	223	224	225	300	223
224	223	224	226	300	223
224	222	224	226	293	223
224	222	224	226	293	223
224	223	224	226	275	222
224	223	224	226	268	223
224	223	224	226	264	223
224	223	224	226	257	224
224	223	224	226	244	225
224	223	224	226	228	224
